pass2_index,input_url,normalized_input_url,shuffle_sha256,pass1_occurrence_count,source_pass1_indices,source_sheet_rows,source_company_names,pass1_dataset,pass1_state,pass1_page_id,pass1_total_count,pass1_results_count,pass1_is_result_complete,pass1_error,pass1_captcha_required,pass1_system_status
775,https://www.facebook.com/nastypiginc,https://www.facebook.com/nastypiginc,c0b8185e13fe7c15af0efa49e0148d81bef5b9c3a4d651e7518d26f8c981f3e3,1,844,878,Nasty Pig,partial-803,zero,18560068537,0,0,true,,false,NO_KNOWN_ISSUES
776,https://www.facebook.com/ViBellaJewelry,https://www.facebook.com/vibellajewelry,c0c73e9d75f7669b1a7e15148a0691b3d4e4959efabc87a2f6450aa13bd8b869,1,704,738,Vi Bella,continuation-209,positive,248709121809908,1,1,true,,false,NO_KNOWN_ISSUES
777,https://www.facebook.com/soulsistersforacause,https://www.facebook.com/soulsistersforacause,c1088ef25fb2730c4d68d74152214a169153dc515dd3b0a09a9c276c517bddb3,1,139,140,Soul Sisters for a CAUSE,partial-803,zero,160060381015155,0,0,true,,false,NO_KNOWN_ISSUES
778,https://www.facebook.com/chnge,https://www.facebook.com/chnge,c1676a61171adc0b9f83b416d52d1daea2915bdf8ba4fbbd9135d04c24912075,1,948,982,CHNGE,partial-803,positive,186932688457686,77,30,false,,false,NO_KNOWN_ISSUES
779,https://www.facebook.com/snowxuegao,https://www.facebook.com/snowxuegao,c16882b75e14169321f08a9f19c04e270febad301821de405a7866dbe9320bc1,1,742,776,SNOW XUE GAO,partial-803,positive,1418651768434134,8,8,true,,false,NO_KNOWN_ISSUES
780,https://www.facebook.com/profile.php?id=61580818112563,https://www.facebook.com/profile.php?id=61580818112563,c19bbdb02c94d8090929b167134a6fd80bdc2d6fdcc92ef4ce037887d81156b5,1,231,234,Crowned Legacy Suits,partial-803,zero,856305527556821,0,0,true,,false,NO_KNOWN_ISSUES
781,https://www.facebook.com/p/Pirate-Worldwide-100063792021818,https://www.facebook.com/p/pirate-worldwide-100063792021818,c2796261b244e17aa9d4a03e334e1a90d92a41029054cd83a9baab18e2ceb693,1,300,332,Pirate Worldwide,continuation-209,positive,110774920354361,15,15,true,,false,NO_KNOWN_ISSUES
782,https://www.facebook.com/veerahofficial,https://www.facebook.com/veerahofficial,c2d9630cb376f3fdb68947df9ac33094420e0c3e21d3640e2b0737e2d12e77bb,1,62,63,VEERAH,partial-803,zero,127867100909572,0,0,true,,false,NO_KNOWN_ISSUES
783,https://www.facebook.com/cleverhoodri,https://www.facebook.com/cleverhoodri,c302cecad59c1293090fbc17d1e8e670ad64f1b5290d432faa12f947519ff6ee,1,945,979,Cleverhood,continuation-209,zero,161159730588094,0,0,true,,false,NO_KNOWN_ISSUES
784,https://www.facebook.com/andrewstevensny,https://www.facebook.com/andrewstevensny,c325f0424c117437258048bf9899a3a943a8eb365281a2b5555a524432576803,1,991,1025,Andrew Stevens Collection Inc.,partial-803,zero,366479726710534,0,0,true,,false,NO_KNOWN_ISSUES
785,https://www.facebook.com/WearPlayground,https://www.facebook.com/wearplayground,c34ee3393e12567434f2555450c54ad5bf7b700862d6a2332afbc1d5a70de356,1,36,37,Playground,partial-803,zero,118459621939803,0,0,true,,false,NO_KNOWN_ISSUES
786,https://www.facebook.com/K9WEAR,https://www.facebook.com/k9wear,c3a972c559b42d99a42b12afb3e8f68dc3e708f7ac6bc7d13c5b43fb9aac7a6c,1,882,916,K9 Wear,partial-803,zero,101135498048786,0,0,true,,false,NO_KNOWN_ISSUES
787,https://www.facebook.com/dovetailworkwear,https://www.facebook.com/dovetailworkwear,c3f8ab76d2ce99e68f663281d62fec57f8957b19ec25f6df99b452bed1f7cf67,2,548|934,581|968,Dovetail Workwear|Dovetail Workwear,partial-803,positive,259696688109918,44,30,false,,false,NO_KNOWN_ISSUES
788,https://www.facebook.com/TheTShirtSpot104,https://www.facebook.com/thetshirtspot104,c4235641f76b6661b14d1900ebb3d9155b18c1a92476435a6a6949b40d27f604,1,89,90,The T-Shirt Spot LA,partial-803,zero,102131966535167,0,0,true,,false,NO_KNOWN_ISSUES
789,https://www.facebook.com/1peopletogether,https://www.facebook.com/1peopletogether,c4337451980d3132c9f27a7ddea000002eb5ed6b0b55c78ffaff6fd64ba5e25b,1,680,713,1 People,partial-803,zero,165626343584002,0,0,true,,false,NO_KNOWN_ISSUES
790,https://www.facebook.com/rustictac.ca,https://www.facebook.com/rustictac.ca,c4c8275f5b3dd552f95dec0ae9e1450a8dad51d086ea7a1c40bb88f49bdd7c0f,1,204,207,Rustic-Tac,partial-803,positive,1839704259680235,6,6,true,,false,NO_KNOWN_ISSUES
791,https://www.facebook.com/SuperLoveShopOnEtsy,https://www.facebook.com/superloveshoponetsy,c4d105a85a104b66a4c60132930ca02f23d13f89334fcb692c97649b9bb2f90a,1,732,766,SuperLoveTees,partial-803,positive,395204123853955,40,30,false,,false,NO_KNOWN_ISSUES
792,https://www.facebook.com/shapewearusa01,https://www.facebook.com/shapewearusa01,c523414e96160fd98a899c3245b24dce019c7369c4096161e3f77cd19d6e4feb,1,191,192,ShapewearUSA,partial-803,positive,103191366141208,1,1,true,,false,NO_KNOWN_ISSUES
793,https://www.facebook.com/nolimbitsadaptive,https://www.facebook.com/nolimbitsadaptive,c587ef7a647135e1f85a0a0cb4762ad81d23002753c40a3036cb6a0952d55a50,1,345,377,No Limbits,partial-803,positive,696104214193173,13,13,true,,false,NO_KNOWN_ISSUES
794,https://www.facebook.com/matteoperin23,https://www.facebook.com/matteoperin23,c63302592f9f19f8af40e8087e1ac544d7077ec32d4a94192fda4898565728c2,1,382,414,Matteo Perin Inc.,continuation-209,zero,2179669928943348,0,0,true,,false,NO_KNOWN_ISSUES
795,https://www.facebook.com/movingforwarddesigns,https://www.facebook.com/movingforwarddesigns,c64cbec13d80b664331fbdbaae7f565273cb4ff49a1825113d49fef79a9894e2,1,360,392,Moving Forward Designs,partial-803,positive,106504338317305,48,30,false,,false,NO_KNOWN_ISSUES
796,https://www.facebook.com/tenfed,https://www.facebook.com/tenfed,c656f76728f717c4238438ab3eb6c27f1cdc34a7aaaa1ceb69bb9a4714f3d5c7,1,111,112,Tenfed,partial-803,zero,1653121978253004,0,0,true,,false,NO_KNOWN_ISSUES
797,https://www.facebook.com/campuscourse,https://www.facebook.com/campuscourse,c6a4dbbf0b6fff6b9f4130004d16b4628284a964da8d8903bf2079badb807c6b,1,954,988,Campus Course,partial-803,positive,111773445353351,10,10,true,,false,NO_KNOWN_ISSUES
798,https://www.facebook.com/loqshoes,https://www.facebook.com/loqshoes,c7345f4872e0494fd08be1293a982d4cfada6e0c442dc553048754e0cccfb7e2,1,396,428,LOQ,partial-803,positive,469957476500565,10,10,true,,false,NO_KNOWN_ISSUES
799,https://www.facebook.com/foreplaygolfwear,https://www.facebook.com/foreplaygolfwear,c7706eb3e377b9feac05c94f3072d4c9c7922f789984bf65bfaf470f93b0672c,1,508,541,Foreplay Golf,partial-803,zero,710400798814272,0,0,true,,false,NO_KNOWN_ISSUES
800,https://www.facebook.com/profile.php?id=61565049963546,https://www.facebook.com/profile.php?id=61565049963546,c77c42cd7611bf7cc7d92ef0663881455735c5c70341b5cc98d1dc47c258622a,1,234,237,Axell,partial-803,positive_empty,386501527886175,8,0,true,,false,NO_KNOWN_ISSUES
801,https://www.facebook.com/louiedecotonseattle,https://www.facebook.com/louiedecotonseattle,c7b1b59ac9e582d5f06b67f926c8fdba9ab514ac9f61b98dc74c6f771ad15e15,1,870,904,LOUIE DE COTON LLC,continuation-209,zero,490547011062177,0,0,true,,false,NO_KNOWN_ISSUES
802,https://www.facebook.com/RevelrySupply,https://www.facebook.com/revelrysupply,c8052f77334644d192a424e53555315218fad95887c8a8cbcf546496436f7dd0,1,213,216,Revelry Brands,partial-803,positive,387180754985892,12,12,true,,false,NO_KNOWN_ISSUES
803,https://www.facebook.com/DifferentRegard,https://www.facebook.com/differentregard,c845086a37d498353f7f3366d1cc8e9476493790bb8d9faa046f32543df0f47a,1,557,590,DIFFERENTREGARD,partial-803,zero,194796270574227,0,0,true,,false,NO_KNOWN_ISSUES
804,https://www.facebook.com/people/Panic-Panties/100058715046700,https://www.facebook.com/people/panic-panties/100058715046700,c848d39d9f80084c168eddf410ec9ed32828911bcf6115fcc285c553b94a4d93,1,263,295,Panic Panties,partial-803,positive,363552677740288,24,24,true,,false,NO_KNOWN_ISSUES
805,https://www.facebook.com/p/Kat-Noelle-Boutique-100090209907434,https://www.facebook.com/p/kat-noelle-boutique-100090209907434,c8541b6cc241549fa36365866cef8d98364fe47008bf1ee930ba0f1dd65f256c,1,310,342,Kat + Noelle Boutique,continuation-209,positive,109424898776774,2,2,true,,false,NO_KNOWN_ISSUES
806,https://www.facebook.com/DoctorJohnnys,https://www.facebook.com/doctorjohnnys,c889bea29d4d30702db90a9cdff68027ce98f526e852853cc9f406092b380c2c,1,553,586,Dr. Johnny's,partial-803,positive,283403211516276,11,11,true,,false,NO_KNOWN_ISSUES
807,https://www.facebook.com/rebeccaallenny,https://www.facebook.com/rebeccaallenny,c8944f35b86532282f981f7282d47f58d026390f35d09a71f9030eccef436d78,1,219,222,"Rebecca Allen, Inc.",partial-803,positive,1894275337254961,5,5,true,,false,NO_KNOWN_ISSUES
808,https://www.facebook.com/ragenjewels,https://www.facebook.com/ragenjewels,c955eba4156471a0eaf1db124b9ae2739929b094258e10713799b927b42207dc,1,770,804,Ragen Jewels,partial-803,positive,334488096679413,2,2,true,,false,NO_KNOWN_ISSUES
809,https://www.facebook.com/pages/Emmelle-Design/288419401002,https://www.facebook.com/pages/emmelle-design/288419401002,c9b4fa79e5ef0fec49a1161a62b601c119cf22a634187e98f744bafdec14cde0,1,814,848,Emmelle Design | Mi Jong Lee,partial-803,zero,288419401002,0,0,true,,false,NO_KNOWN_ISSUES
810,https://www.facebook.com/thimblecollection,https://www.facebook.com/thimblecollection,c9b55178c773fa387c8c369d5e8bcf08babc859949ba01767de5c1fd2958f5c9,1,88,89,Thimble Collection,partial-803,zero,620952231340575,0,0,true,,false,NO_KNOWN_ISSUES
811,https://www.facebook.com/domrebel,https://www.facebook.com/domrebel,ca309b7946a27c7e5d0ac3ea9ad2fcedb230ee97b2656b4ee81e5e7a45ba3e52,1,935,969,DOMREBEL Montréal,partial-803,zero,55034103285,0,0,true,,false,NO_KNOWN_ISSUES
812,https://www.facebook.com/Hairareus,https://www.facebook.com/hairareus,ca8bf79527c636d7bfdbde81396de4775846e240272debdf69753c7b535e926c,1,1020,1054,Hair Are Us,partial-803,positive,120735771400323,166,30,false,,false,NO_KNOWN_ISSUES
813,https://www.facebook.com/dallanonna,https://www.facebook.com/dallanonna,cabbaedf899e3a39ad7d9725939d8ee3b3c27688325bb05cf81345fd7c7e2ab7,1,1012,1046,dalla nonna llc,partial-803,zero,143575990383,0,0,true,,false,NO_KNOWN_ISSUES
814,https://www.facebook.com/FosterieShop,https://www.facebook.com/fosterieshop,cad97aae2c88a3b5d1c13778e23eb5e03a72298f7cee781cca39aad8e10cecde,1,507,540,FOSTERIE,partial-803,zero,222507374515622,0,0,true,,false,NO_KNOWN_ISSUES
815,https://www.facebook.com/tr,https://www.facebook.com/tr,cc6e5d7d9b2fa4da28ae896b5bcb064f3d9f72560bd5f40621b7cdf0d996f107,3,711|712|713,745|746|747,Neely & Chloe|Southern Scholar Socks|Abacus Sportswear US,continuation-209,error,,,,,no_items,,
816,https://www.facebook.com/neoncowboys,https://www.facebook.com/neoncowboys,ccd84f9009360538a6468f493a68240cd9a1c3491cc23ac2e01dcf8b241baace,1,352,384,Neon Cowboys ®,continuation-209,zero,1474495736102757,0,0,true,,false,NO_KNOWN_ISSUES
817,https://www.facebook.com/pages/Hang-Accessories-Inc/171385165102,https://www.facebook.com/pages/hang-accessories-inc/171385165102,cd5e33ef7bde2c51071b0550a607c5da024c436c2590aea9051f24cd94ad1e3d,1,804,838,Hang Accessories,partial-803,zero,171385165102,0,0,true,,false,NO_KNOWN_ISSUES
818,https://www.facebook.com/mylifeonthelake,https://www.facebook.com/mylifeonthelake,cd6d690e058cb5271e0521577a745db0ac1a3c687243ee1c333a3a79068ea1de,1,356,388,Lake Life Brand,partial-803,zero,293680984410215,0,0,true,,false,NO_KNOWN_ISSUES
819,https://www.facebook.com/bennettjamesllc,https://www.facebook.com/bennettjamesllc,cd8afb624c00de48170489682b6553ea6cd64b5cd6623743d81976542ae13590,1,626,659,Bennett James,partial-803,zero,265845790942615,0,0,true,,false,NO_KNOWN_ISSUES
820,https://www.facebook.com/jacquelinecityapparel,https://www.facebook.com/jacquelinecityapparel,cdfd8a2c0ec2c74e031cebb019b096c3ca53ff189a34d4d9c3a20890196df437,1,441,473,Jacqueline City Apparel,partial-803,zero,495861687485432,0,0,true,,false,NO_KNOWN_ISSUES
821,https://www.facebook.com/danarysnyc,https://www.facebook.com/danarysnyc,ce8189b3ca63c6766debeb0efac1f33d9555687a64d4749fc513d7eaa3a2d19e,1,568,601,Danarys New York,partial-803,positive,104960165311965,30,30,true,,false,NO_KNOWN_ISSUES
822,https://www.facebook.com/mohops,https://www.facebook.com/mohops,cea8f4aae3d807e7aabdc9748fd2c2e66d26585d24287de64d1f1cccb613a057,1,365,397,Mohop Inc,partial-803,zero,40759354390,0,0,true,,false,NO_KNOWN_ISSUES
823,https://www.facebook.com/pages/Vital-Outdoors/291909645856,https://www.facebook.com/pages/vital-outdoors/291909645856,cedda3db034d51bd5b98c15118b7e3b47aed3e6846209a503876a6579048cbf9,1,783,817,Vital Outdoors,continuation-209,zero,291909645856,0,0,true,,false,NO_KNOWN_ISSUES
824,https://www.facebook.com/kabacchaShoes,https://www.facebook.com/kabacchashoes,cef59a8168ad80ea975587ef7f7fd88f8d7a02a76c1eee197166bf0a6e209dda,1,433,465,Kabaccha Shoes,partial-803,zero,160382487333821,0,0,true,,false,NO_KNOWN_ISSUES
825,https://www.facebook.com/vintandyork,https://www.facebook.com/vintandyork,cf354907a2a89a09f131f8540a3add4dfb496350fe0f146f62b84d36f6749f61,1,701,735,Vint & York,partial-803,positive,310009389110627,17,17,true,,false,NO_KNOWN_ISSUES
826,https://www.facebook.com/askscandinavia,https://www.facebook.com/askscandinavia,cf612041cedb72adffeefa6d838fa3eca189bd64543dc8334a6d8f01af2abe93,1,647,680,ASK Scandinavia,partial-803,zero,180912412627858,0,0,true,,false,NO_KNOWN_ISSUES
827,https://www.facebook.com/GeneralTag,https://www.facebook.com/generaltag,cf83b3af4b89da91e63a892ad2ae17872294aae911b855fbf57d0f9cef405a67,1,493,526,General Tag,continuation-209,zero,106030700768664,0,0,true,,false,NO_KNOWN_ISSUES
828,https://www.facebook.com/p/Riviera-Creek-Couture-61575963781030,https://www.facebook.com/p/riviera-creek-couture-61575963781030,cfa1a18d77b974ae2310a784a39e87960f56115ee855bc014bcbe696c4b31313,1,296,328,Riviera Creek Couture,partial-803,zero,643781618818585,0,0,true,,false,NO_KNOWN_ISSUES
829,https://www.facebook.com/Savannah7sWesternChic,https://www.facebook.com/savannah7swesternchic,d06db632916642db8ba2671cf7a6d1fb7516c77409c8c14cbd2ae89b814bc13d,1,763,797,Savannah Sevens Western Life & Style,continuation-209,error,,,,,no_items,,
830,https://www.facebook.com/StewartSimmonsAttire,https://www.facebook.com/stewartsimmonsattire,d073da81a615a305b70a2e443704366c35f5391aa17c9897c96ea7de31498eb3,1,130,131,Stewart Simmons,partial-803,positive,967139973361279,1,1,true,,false,NO_KNOWN_ISSUES
831,https://www.facebook.com/topfoxx,https://www.facebook.com/topfoxx,d0aa143cdb3898a4335da7d6a462f0fddaa8e5de7004267892bcb778cedeff34,1,714,748,Topfoxx,partial-803,positive,441539569357988,125,30,false,,false,NO_KNOWN_ISSUES
832,https://www.facebook.com/uptownsox,https://www.facebook.com/uptownsox,d0c695004c207f68b77550b54e25124ff575fc0686eb172d1edd0f17ea5234b8,1,64,65,Uptown Sox ltd.,continuation-209,zero,637453693069349,0,0,true,,false,NO_KNOWN_ISSUES
833,https://www.facebook.com/YearOfOurs,https://www.facebook.com/yearofours,d103fd1d4877f974e181f133c4e4cbec2fc22b8ba98cdfc2cb80394dfaa5bb41,1,12,13,Year of Ours,partial-803,zero,541000719423238,0,0,true,,false,NO_KNOWN_ISSUES
834,https://www.facebook.com/p/Bonzer-Athletics-61576183284822,https://www.facebook.com/p/bonzer-athletics-61576183284822,d11369d98dce1248873f59b25e2849e6f77f5ae01d9298a722553825369bf3e6,1,318,350,Bonzer Athletics,partial-803,zero,690516160800584,0,0,true,,false,NO_KNOWN_ISSUES
835,https://www.facebook.com/cocoandbreezyeyewear,https://www.facebook.com/cocoandbreezyeyewear,d121d60baa77924d46ca54d1f0b7f4ac0511ff3ccef3254870221c60b92b2b79,1,586,619,Coco and Breezy,partial-803,zero,129103417121274,0,0,true,,false,NO_KNOWN_ISSUES
836,https://www.facebook.com/rileyversa,https://www.facebook.com/rileyversa,d13f10516fd0157c1371c25b714118d6d9ef8eca8f84038d409757e4e72ddcbb,1,210,213,Riley Versa,partial-803,zero,1272651216085610,0,0,true,,false,NO_KNOWN_ISSUES
837,https://www.facebook.com/profile.php?id=61583762634354,https://www.facebook.com/profile.php?id=61583762634354,d1d6e27aab0b8b33d6e11e166664b9cbc188dfbef4083b7ec71abb1e289d9aff,1,230,233,Merchdrop,partial-803,zero,1067450556442166,0,0,true,,false,NO_KNOWN_ISSUES
838,https://www.facebook.com/Woollyclothing,https://www.facebook.com/woollyclothing,d227d0992c24da1933a04922493ba2f9581c0097d4c456a8a96013777f6d0ad0,1,16,17,Woolly Clothing,partial-803,positive,626553350689213,63,30,false,,false,NO_KNOWN_ISSUES
839,https://www.facebook.com/PINTRILL,https://www.facebook.com/pintrill,d250a7686c646d46b121b37ebde1f48660ecd2eba36ff720524dc2f5612166cb,1,247,279,PINTRILL,partial-803,positive,661644803889059,43,29,false,,false,NO_KNOWN_ISSUES
840,https://www.facebook.com/zenziiwholesale,https://www.facebook.com/zenziiwholesale,d25bff34186f1afa0d9d34aa6fad7fceee3ba41af408dc9992eb2f0b08438103,1,4,5,ZENZII,partial-803,zero,223457751475261,0,0,true,,false,NO_KNOWN_ISSUES
841,https://www.facebook.com/tyler.boe.clothing,https://www.facebook.com/tyler.boe.clothing,d28d679e276f35ac45c6fc1f51897e4860c48702e74fc445c99c62fd3958e035,1,1007,1041,tyler böe,partial-803,zero,127920280553537,0,0,true,,false,NO_KNOWN_ISSUES
842,https://www.facebook.com/MINEbySandy,https://www.facebook.com/minebysandy,d2bf48f585122ae1392d1667cc3fb0191387a4a6b8d4af8a0e618be7f65d8a77,1,370,402,MINE by sandy,partial-803,zero,159101180822436,0,0,true,,false,NO_KNOWN_ISSUES
843,https://www.facebook.com/selkbag,https://www.facebook.com/selkbag,d369a2f87e02880342fcc110b6d160ab11045284355ef20aa8e9b9db08ccd395,1,193,194,Selk'bag,partial-803,positive,108747429149916,25,25,true,,false,NO_KNOWN_ISSUES
844,https://www.facebook.com/miikinc,https://www.facebook.com/miikinc,d37c01cba48eac08aebb2a4ea0829b7ee0a9e7b18adb0308174614a7a4fc5d31,1,855,889,Miik Inc.,partial-803,positive,130531550312255,95,30,false,,false,NO_KNOWN_ISSUES
845,https://www.facebook.com/vohlworkwear,https://www.facebook.com/vohlworkwear,d3e0b3a91bbc9c3703fa243748be63232ed49f458a1bacf3ae874108689ff1ec,1,54,55,Vohl,partial-803,positive,982986751567130,17,17,true,,false,NO_KNOWN_ISSUES
846,https://www.facebook.com/headsweats,https://www.facebook.com/headsweats,d4312e43503519dd25f44fe84f5a36db66e413889758a5887004636d4ab2a9af,1,471,503,Headsweats,partial-803,positive,91655581863,17,17,true,,false,NO_KNOWN_ISSUES
847,https://www.facebook.com/NantucketLooms,https://www.facebook.com/nantucketlooms,d4362949aed3d2058f2ffa2d10fd0d1f0fb8c72935b3f0d3519bbe78e1d843db,1,354,386,Nantucket Looms,partial-803,positive,197571713627455,7,7,true,,false,NO_KNOWN_ISSUES
848,https://www.facebook.com/BabyVisionInc,https://www.facebook.com/babyvisioninc,d47727e22296f06a3edd0e351f553cedd4782047641d34a14552509b1ce6112c,1,980,1014,"BabyVision, Inc.",partial-803,zero,311837195493052,0,0,true,,false,NO_KNOWN_ISSUES
849,https://www.facebook.com/pages/refname/314349728613814,https://www.facebook.com/pages/refname/314349728613814,d48f0e5a32f306fe12a7a2a8c2a0409b9e850bb9a329b77b3cdd6df68bb0326d,1,790,824,"Urban Classics, Inc.",partial-803,zero,314349728613814,0,0,true,,false,NO_KNOWN_ISSUES
850,https://www.facebook.com/Blipshift,https://www.facebook.com/blipshift,d5094a7734d9a93d941aecabdaff7c0ed9ef3a89470ab6ea806dd9395df7be36,1,616,649,blipshift,partial-803,positive,284480248314957,8,8,true,,false,NO_KNOWN_ISSUES
851,https://www.facebook.com/tracynicoleclothing,https://www.facebook.com/tracynicoleclothing,d5411ef0b0b85d5b2292c08970b9f199502e18a1c58b5c6adeb127391fbfd10f,1,82,83,Tracy Nicole Clothing,partial-803,zero,585150048217278,0,0,true,,false,NO_KNOWN_ISSUES
852,https://www.facebook.com/p/Mrs-G-61573588674980,https://www.facebook.com/p/mrs-g-61573588674980,d56bb1670d7f4cccbd5da65f58291e8619d2b204cd3eae8604d8592694503cdb,1,304,336,Mrs. G,partial-803,positive,540929312443943,11,11,true,,false,NO_KNOWN_ISSUES
853,https://www.facebook.com/IslandersCoastalOutfitter,https://www.facebook.com/islanderscoastaloutfitter,d5b7c9f8ce14bb5313f4639c84381002a36d35cf91a1f496b1b65aad3e4b2148,1,446,478,Islanders Coastal Outfitter,partial-803,positive,14961137987,1,1,true,,false,NO_KNOWN_ISSUES
854,https://www.facebook.com/joybeesfootwear,https://www.facebook.com/joybeesfootwear,d5e7e45b81b595b9929b0cda2a872b4ad45e82fd31ae3d8bbdf2bb74ef7d1f5e,1,887,921,Joybees Footwear,partial-803,positive,359719478491,60,30,false,,false,NO_KNOWN_ISSUES
855,https://www.facebook.com/uomosanfrancisco,https://www.facebook.com/uomosanfrancisco,d69c46aab1171d9a3fd8430d8a9a461287c46652578f699885daa8d811b149b8,1,66,67,Uomo European Menswear,partial-803,zero,368993196052,0,0,true,,false,NO_KNOWN_ISSUES
856,https://www.facebook.com/myflufie,https://www.facebook.com/myflufie,d70cf13c9764d9101c20046e995c65d19db95eacdf08a0389981f7433b43c28b,1,845,879,Flufié,partial-803,zero,258418472728406,0,0,true,,false,NO_KNOWN_ISSUES
857,https://www.facebook.com/littlehometownusa,https://www.facebook.com/littlehometownusa,d72896899a70cb2f200711a65f15875e9cda71adde3112dd6cc4906faefabe12,1,400,432,Little Hometown,partial-803,positive,181033272322865,20,20,true,,false,NO_KNOWN_ISSUES
858,https://www.facebook.com/wildflowervalley,https://www.facebook.com/wildflowervalley,d7680b76a047b7e92ecb306275146ac5b41967f02138a7f6e346e1fc9521ac90,1,21,22,Wildflower Valley,partial-803,zero,1247681435283090,0,0,true,,false,NO_KNOWN_ISSUES
859,https://www.facebook.com/SAAKAsport,https://www.facebook.com/saakasport,d774a63164b022edc51d27361d8cc762e2128a12695a47fc25900d5a03b5f7b4,1,203,206,SAAKA Sportswear,partial-803,zero,722708097768635,0,0,true,,false,NO_KNOWN_ISSUES
860,https://www.facebook.com/gelarehmizrahicollection,https://www.facebook.com/gelarehmizrahicollection,d7ce44a001fbb5ca4ddc03781242aba6c2a43e848e90287f1dfd058c0dc71707,1,496,529,"Gelareh Mizrahi, LLC",partial-803,zero,186360048072154,0,0,true,,false,NO_KNOWN_ISSUES
861,https://www.facebook.com/shop.klani,https://www.facebook.com/shop.klani,d7da276690b3010e18905edbfc13e30ab257929b2e2d13081a665e413659b24a,1,185,186,K'Lani,partial-803,positive,105557715268092,236,30,false,,false,NO_KNOWN_ISSUES
862,https://www.facebook.com/p/Loup-100038428164572,https://www.facebook.com/p/loup-100038428164572,d7fe3868d1279554d5b4f542297acaa18e1af326fc8d8d02f94a4f471086e4d0,1,306,338,Loup,partial-803,zero,108291563519,0,0,true,,false,NO_KNOWN_ISSUES
863,https://www.facebook.com/routeoneapparel,https://www.facebook.com/routeoneapparel,d843db2cef688215743913276355dfffeffa397b731351322c6d0173c57a5c08,1,766,800,Route One Apparel,partial-803,positive,172970322721585,23,23,true,,false,NO_KNOWN_ISSUES
864,https://www.facebook.com/paddleandpin,https://www.facebook.com/paddleandpin,d8987577a4f5fc3e280b973526f87daed0cb8c6d39c5d7db678d75f4d8554d36,1,286,318,"Paddle + Pin, LLC",continuation-209,error,,,,,no_items,,
865,https://www.facebook.com/lineandcleat,https://www.facebook.com/lineandcleat,d8fcdbe125fb83494a1c3a44df3af039a59f682c1cc8a4835534d3b395882e6c,1,402,434,Line + Cleat,partial-803,positive,314164875952648,5,5,true,,false,NO_KNOWN_ISSUES
866,https://www.facebook.com/undernysky,https://www.facebook.com/undernysky,d9eca0f21a04a0773d7d266f70b277450b4732868fa82ad3debc3b7658bfface,1,709,743,UNDER NY SKY,partial-803,zero,1422001568074310,0,0,true,,false,NO_KNOWN_ISSUES
867,https://www.facebook.com/RhodesBoutique,https://www.facebook.com/rhodesboutique,da2d93c04f357bd48e5d4560bce6735e03480ef23712ec72d680a17c825422f5,1,211,214,Rhodes Boutique,partial-803,zero,429795270392006,0,0,true,,false,NO_KNOWN_ISSUES
868,https://www.facebook.com/ptmarkMN,https://www.facebook.com/ptmarkmn,da419399cafaedba9db4ccb063317abe1e02cb10b2c98035ca11a93d165fc9f2,1,223,226,"Personal Touch Marketing & Manufacturing, Inc.",partial-803,zero,157125447645586,0,0,true,,false,NO_KNOWN_ISSUES
869,https://www.facebook.com/ghoutfitters,https://www.facebook.com/ghoutfitters,da5b3323f0ba2a94c734bf9143695ca938b9b590f6f455a269377e7d9f3f808d,1,491,524,GreenHouse Outfitters,partial-803,zero,65501958161,0,0,true,,false,NO_KNOWN_ISSUES
870,https://www.facebook.com/JuneBeeBaby,https://www.facebook.com/junebeebaby,da86ec11f495f8523be43c14a46c4746c458706efcf1ed4ef02bfaee84449e62,1,884,918,"JuneBee Baby, Inc.",partial-803,zero,207534279274264,0,0,true,,false,NO_KNOWN_ISSUES
871,https://www.facebook.com/harperwildebras,https://www.facebook.com/harperwildebras,da88d5cc16506af7d2a2c7e53db5d8984850a22212bdb580c79d594ee9072572,1,906,940,Harper Wilde,partial-803,positive,673716996140282,120,30,false,,false,NO_KNOWN_ISSUES
872,https://www.facebook.com/profile.php?id=61592350385751,https://www.facebook.com/profile.php?id=61592350385751,dabad7b7adeafe2434d0453f3a337148a445523b232a6549d101a939004602c3,1,228,231,Curete,partial-803,zero,1204332859430805,0,0,true,,false,NO_KNOWN_ISSUES
873,https://www.facebook.com/skhoopusa,https://www.facebook.com/skhoopusa,dacd64df6755f7d39c853bb58f196a8f88b0dfd835f951d9e6e6d6c5e1d0c018,1,151,152,"SKHOOP | Smart Scandinavian Wear, LLC",partial-803,positive,103007608878062,6,6,true,,false,NO_KNOWN_ISSUES
874,https://www.facebook.com/deltoroshoes,https://www.facebook.com/deltoroshoes,daf022bff712398d1b1b4dd0d78818610018ce6084b38f29487e7a3e72dab846,1,559,592,Del Toro Shoes,partial-803,positive,141248062697439,31,30,false,,false,NO_KNOWN_ISSUES
875,https://www.facebook.com/fattypackco,https://www.facebook.com/fattypackco,db6885766136ab639e386877130c1db93c84676b1c94190381d1ce39c639c3fe,1,518,551,FattyPack,continuation-209,positive,112719335096788,98,30,false,,false,NO_KNOWN_ISSUES
876,https://www.facebook.com/maroonbells,https://www.facebook.com/maroonbells,db7f3f09b7fe464fae3a91c703b0f6f228a607726f5997ac6c88636e858d8f18,1,858,892,Maroon Bell Outdoor LLC.,partial-803,zero,102785145145868,0,0,true,,false,NO_KNOWN_ISSUES
